,calls,minutes,messages,mb_used,is_ultra
1121,56.0,420.20000000000016,40.0,14418.04,0
1122,54.0,424.61,66.0,22395.619999999995,0
1123,51.0,324.88000000000005,48.0,21606.619999999995,0
1124,35.0,229.53000000000003,66.0,17303.539999999997,0
1125,58.0,398.07,30.0,18080.320000000003,0
1126,55.0,389.33,29.0,25047.079999999994,0
1127,53.0,376.7800000000001,44.0,17334.120000000003,0
1128,97.0,705.23,30.0,14103.81,0
1129,74.0,468.5300000000001,44.0,17735.839999999997,0
1130,72.0,487.7799999999999,20.0,28187.72,0
1131,24.0,189.96,16.0,15604.37,0
1132,36.0,277.79,0.0,11990.309999999998,0
1133,55.0,397.37,41.0,17494.52,0
1134,78.0,512.2300000000001,79.0,13758.549999999996,0
1135,24.0,180.12,42.0,9667.4,0
1136,56.0,382.18,12.0,21071.419999999995,0
1137,89.0,660.72,68.0,11711.54,0
1138,71.0,453.98,43.0,13603.54,0
1139,71.0,511.4000000000002,41.0,16189.04,0
1140,68.0,391.55,31.0,24081.51,0
1141,38.0,230.9,28.0,11324.259999999998,0
1142,53.0,340.14,65.0,9465.94,1
1143,67.0,472.3399999999999,36.0,18123.2,0
1144,76.0,593.5899999999999,18.0,15192.37,0
1145,38.0,271.43000000000006,15.0,19445.07,0
1146,65.0,459.14,10.0,21739.82,0
1147,77.0,455.5800000000001,29.0,18446.11999999999,0
1148,85.0,527.02,4.0,14368.420000000006,0
1149,87.0,586.9799999999999,56.0,13389.110000000004,0
1150,47.0,324.43,62.0,11778.95,0
1151,83.0,558.9399999999999,62.0,24179.889999999992,0
1152,63.0,472.74,40.0,23709.86,0
1153,51.0,375.0700000000001,117.0,6967.0,0
1154,52.0,336.91,77.0,22064.65,0
1155,109.0,804.8400000000001,17.0,24407.790000000005,1
1156,122.0,783.6899999999999,0.0,17135.399999999994,1
1157,68.0,399.32000000000016,0.0,10204.480000000003,0
1158,51.0,415.0000000000001,49.0,16588.54,0
1159,58.0,365.9,15.0,22108.24,1
1160,133.0,820.9700000000003,74.0,21341.489999999994,1
1161,62.0,495.8899999999999,55.0,19294.92,0
1162,122.0,910.98,20.0,35124.9,1
1163,0.0,0.0,33.0,14010.329999999998,1
1164,23.0,163.21000000000004,23.0,18806.07,0
1165,5.0,35.89,6.0,3147.55,0
1166,87.0,682.8799999999999,12.0,11682.790000000005,0
1167,61.0,452.89,27.0,10444.65,0
1168,53.0,329.56000000000006,2.0,11397.410000000002,0
1169,46.0,314.16,48.0,16684.31,1
1170,98.0,709.48,6.0,21427.87,0
1171,52.0,337.1699999999999,11.0,13400.4,0
1172,107.0,729.4400000000003,153.0,32990.68000000001,1
1173,114.0,793.6900000000002,15.0,23225.779999999995,0
1174,24.0,163.09,33.0,22268.509999999995,1
1175,81.0,518.7299999999998,71.0,32418.28000000001,1
1176,39.0,284.06,47.0,10678.960000000005,0
1177,90.0,547.4200000000003,7.0,13741.1,0
1178,54.0,281.79,33.0,12084.820000000003,0
1179,90.0,656.9099999999999,49.0,17636.4,0
1180,28.0,152.39,21.0,23045.099999999995,0
1181,57.0,415.75000000000006,66.0,10105.48,0
1182,72.0,370.52,25.0,14696.31,0
1183,55.0,413.69,39.0,14360.590000000002,0
1184,92.0,649.9200000000001,0.0,17802.74,0
1185,42.0,318.0,71.0,19221.34,0
1186,62.0,436.68,52.0,12311.240000000003,0
1187,78.0,553.56,0.0,14544.55,0
1188,24.0,135.33,33.0,15479.480000000009,0
1189,65.0,387.84,0.0,17035.25,0
1190,127.0,974.19,48.0,17987.98,0
1191,19.0,113.72,158.0,15616.049999999996,1
1192,6.0,32.489999999999995,12.0,1444.15,1
1193,46.0,309.18000000000006,27.0,18711.2,0
1194,50.0,370.49,35.0,21672.13,0
1195,102.0,658.4100000000002,23.0,21392.679999999997,0
1196,49.0,292.50999999999993,46.0,12751.500000000002,0
1197,48.0,351.6,66.0,16469.9,1
1198,25.0,155.55,98.0,17856.190000000002,0
1199,30.0,178.79999999999995,45.0,22732.71,0
1200,45.0,308.42000000000013,0.0,15895.570000000003,0
1201,42.0,309.47,33.0,17946.68,0
1202,68.0,544.6899999999998,16.0,15967.270000000004,0
1203,87.0,655.1600000000002,10.0,20192.8,0
1204,75.0,520.7,0.0,24596.119999999995,0
1205,69.0,512.2499999999999,25.0,11084.53,0
1206,60.0,428.49,20.0,29389.52,1
1207,40.0,227.89000000000004,38.0,0.0,1
1208,77.0,524.8599999999999,85.0,20894.059999999987,0
1209,59.0,388.81,27.0,19021.85999999999,1
1210,72.0,497.9299999999999,46.0,12651.410000000002,0
1211,31.0,185.63,101.0,14344.72,0
1212,38.0,320.13,8.0,13026.1,0
1213,39.0,261.67999999999995,50.0,14659.47,0
1214,64.0,339.2899999999999,25.0,12474.760000000002,0
1215,72.0,512.5,0.0,21285.789999999997,0
1216,26.0,215.52000000000004,33.0,30545.020000000008,1
1217,93.0,672.0999999999998,29.0,36991.59,1
1218,43.0,310.01000000000005,0.0,11486.690000000004,1
1219,48.0,352.54999999999995,30.0,22371.84,0
1220,55.0,337.0400000000001,31.0,17762.520000000008,0
1221,62.0,460.53,23.0,25559.050000000003,0
1222,69.0,427.53,56.0,16205.780000000002,1
1223,145.0,984.4,109.0,23160.93,1
1224,89.0,613.6400000000001,12.0,15973.02,0
1225,84.0,558.2099999999999,46.0,19240.03,1
1226,10.0,61.85,3.0,8761.02,0
1227,27.0,157.74,0.0,4208.92,1
1228,88.0,594.75,15.0,31015.1,1
1229,74.0,456.4699999999999,157.0,10418.990000000002,1
1230,58.0,373.66,22.0,19410.699999999997,0
1231,55.0,334.62999999999994,26.0,13896.460000000005,0
1232,83.0,594.1,52.0,19667.05,0
1233,70.0,557.8299999999999,50.0,15748.87,0
1234,78.0,494.84,28.0,17029.770000000004,0
1235,8.0,48.36,4.0,1989.09,0
1236,95.0,578.2399999999999,29.0,20622.44,0
1237,44.0,324.2000000000001,12.0,19830.43,0
1238,66.0,465.75,6.0,16832.320000000003,0
1239,84.0,520.6099999999999,58.0,19323.419999999995,0
1240,69.0,457.30000000000007,14.0,17240.58,0
1241,74.0,546.4799999999999,43.0,15891.210000000005,0
1242,97.0,608.0999999999999,50.0,26838.48,1
1243,54.0,397.26,0.0,10687.340000000004,0
1244,3.0,35.47,62.0,11774.260000000002,1
1245,66.0,422.9099999999998,25.0,14739.8,0
1246,40.0,247.63,0.0,21420.43999999999,0
1247,88.0,669.1699999999998,18.0,17425.05,0
1248,70.0,443.0100000000001,9.0,13834.839999999998,0
1249,73.0,474.41000000000014,65.0,7512.26,1
1250,42.0,243.48999999999995,79.0,19513.6,1
1251,15.0,92.57,14.0,22027.43,0
1252,46.0,298.79,39.0,19376.93,1
1253,28.0,206.12000000000003,118.0,22591.449999999997,1
1254,66.0,443.44,43.0,21871.049999999992,0
1255,83.0,529.5299999999999,93.0,13796.440000000006,0
1256,35.0,224.79,1.0,8017.23,0
1257,66.0,432.02,54.0,24008.36,0
1258,75.0,543.44,42.0,14193.040000000005,0
1259,29.0,141.61,165.0,18475.480000000003,1
1260,48.0,325.93,37.0,13603.070000000003,0
1261,64.0,362.09,14.0,14156.140000000005,0
1262,88.0,706.77,0.0,25104.67,1
1263,62.0,401.18,47.0,17199.43,0
1264,20.0,105.00999999999998,0.0,11663.720000000005,0
1265,30.0,185.07,34.0,17166.530000000002,0
1266,29.0,136.48000000000002,0.0,18100.45,0
1267,107.0,653.6999999999999,94.0,15584.229999999998,1
1268,5.0,44.93,8.0,6750.870000000002,0
1269,76.0,549.99,21.0,21063.53,0
1270,45.0,360.87,25.0,19958.700000000004,0
1271,51.0,385.9699999999999,82.0,23806.660000000003,1
1272,123.0,896.24,141.0,30417.270000000004,1
1273,33.0,247.29,0.0,30996.300000000003,1
1274,66.0,494.4700000000001,0.0,17360.07,0
1275,35.0,256.82,0.0,9545.0,1
1276,86.0,648.6600000000001,25.0,11290.13,0
1277,83.0,608.2299999999999,31.0,24868.23,0
1278,80.0,606.3199999999998,53.0,14769.88,0
1279,65.0,467.47,27.0,12466.550000000005,0
1280,74.0,493.0400000000002,30.0,12763.05,0
1281,57.0,347.66,16.0,22003.75,0
1282,72.0,505.8599999999999,51.0,11824.8,0
1283,7.0,48.39,16.0,4016.940000000001,1
1284,47.0,351.45,0.0,23721.15,0
1285,19.0,130.88,94.0,11510.830000000002,1
1286,74.0,463.12,44.0,14037.9,0
1287,111.0,728.2,37.0,14135.230000000003,0
1288,85.0,514.9,0.0,9296.37,1
1289,48.0,279.99999999999994,0.0,15285.139999999998,0
1290,17.0,149.14,4.0,4332.45,0
1291,108.0,789.1700000000003,12.0,32670.359999999997,1
1292,47.0,350.9000000000001,19.0,13867.87,0
1293,6.0,36.45,7.0,4617.1,0
1294,53.0,370.03000000000014,0.0,32581.16000000001,1
1295,17.0,138.90000000000003,10.0,3272.89,1
1296,16.0,105.46,3.0,0.01,1
1297,69.0,422.8000000000002,28.0,25065.1,0
1298,6.0,29.770000000000003,0.0,365.09,1
1299,38.0,268.76000000000005,0.0,27833.640000000007,1
1300,42.0,226.18,21.0,13243.48,0
1301,82.0,582.7700000000001,65.0,19612.14,0
1302,88.0,464.78000000000014,66.0,15602.340000000002,0
1303,78.0,531.2899999999998,20.0,9217.250000000002,0
1304,72.0,452.1200000000002,28.0,14675.92,0
1305,41.0,243.63,42.0,20579.460000000003,0
1306,56.0,360.3,30.0,13560.15,0
1307,77.0,578.21,93.0,16546.95,1
1308,39.0,238.81,60.0,16367.64,0
1309,16.0,94.75,7.0,2696.04,1
1310,72.0,515.6600000000001,55.0,8890.560000000001,0
1311,108.0,676.2900000000002,71.0,18193.56,0
1312,87.0,531.47,6.0,12498.45,0
1313,58.0,372.6,41.0,13658.110000000002,0
1314,81.0,606.2,36.0,20066.09999999999,0
1315,42.0,249.76999999999992,6.0,24433.179999999997,0
1316,46.0,336.75999999999993,49.0,10710.72,0
1317,17.0,97.8,2.0,8792.28,0
1318,117.0,821.0100000000001,39.0,21225.14999999999,0
1319,2.0,12.43,48.0,29724.22,0
1320,26.0,209.75000000000003,11.0,17580.240000000005,0
1321,66.0,481.7800000000001,36.0,21693.06000000001,0
1322,164.0,1090.24,137.0,21247.07,1
1323,93.0,722.6400000000002,0.0,14198.919999999998,0
1324,76.0,552.5200000000001,27.0,9793.43,0
1325,69.0,524.3000000000001,47.0,14684.590000000002,0
1326,35.0,249.35,48.0,24778.92,0
1327,80.0,566.0899999999999,6.0,29480.520000000008,1
1328,70.0,494.3200000000001,30.0,14643.11,0
1329,98.0,666.76,74.0,7844.430000000001,1
1330,33.0,265.17,59.0,17398.020000000004,0
1331,37.0,244.57999999999996,0.0,22306.88999999999,0
1332,54.0,344.25999999999993,52.0,9501.030000000002,0
1333,99.0,709.3899999999998,4.0,23380.4,0
1334,48.0,333.11,91.0,13643.08,0
1335,82.0,521.66,30.0,13396.91,1
1336,55.0,331.98000000000013,0.0,12673.71,0
1337,70.0,465.0799999999999,38.0,19819.400000000005,0
1338,84.0,517.0500000000001,81.0,10945.580000000002,1
1339,71.0,537.6,6.0,14410.81,1
1340,14.0,119.61,23.0,13469.350000000004,0
1341,6.0,15.93,83.0,17145.750000000004,1
1342,49.0,338.0,13.0,16963.2,0
1343,136.0,926.2099999999998,0.0,35948.16000000002,1
1344,82.0,666.5599999999998,28.0,17732.359999999997,1
1345,71.0,503.11,11.0,16504.2,0
1346,54.0,412.1699999999999,115.0,13679.080000000002,1
1347,93.0,654.0200000000001,38.0,14732.960000000005,0
1348,39.0,282.30999999999995,0.0,19236.800000000003,0
1349,68.0,495.76,41.0,17250.420000000002,0
1350,92.0,638.9600000000002,33.0,21265.76,0
1351,55.0,429.8900000000001,0.0,12327.989999999998,1
1352,6.0,49.98,98.0,27477.409999999996,1
1353,19.0,149.92,73.0,23988.55,0
1354,84.0,608.53,70.0,9952.53,0
1355,53.0,388.55,40.0,12804.13,0
1356,64.0,473.11,0.0,20822.070000000003,0
1357,121.0,707.1599999999999,75.0,37165.83,0
1358,62.0,410.2700000000001,19.0,14325.370000000004,0
1359,32.0,188.41,78.0,25113.59,1
1360,22.0,134.23999999999998,13.0,8327.46,0
1361,108.0,794.96,85.0,10421.039999999995,1
1362,128.0,1012.4400000000002,72.0,20324.189999999995,1
1363,2.0,11.96,4.0,1740.1,0
1364,39.0,340.01000000000005,64.0,16378.280000000002,0
1365,45.0,300.97,45.0,17135.440000000006,0
1366,37.0,291.4200000000001,0.0,16362.240000000002,0
1367,80.0,543.4999999999999,3.0,16831.9,0
1368,55.0,354.84000000000003,48.0,13662.740000000003,0
1369,1.0,1.0,153.0,22753.120000000006,1
1370,51.0,434.8900000000001,14.0,19815.78,0
1371,76.0,529.09,62.0,30558.109999999997,1
1372,65.0,471.5199999999999,7.0,15415.810000000003,0
1373,23.0,130.53,15.0,6939.990000000001,0
1374,53.0,370.88,82.0,21276.92,1
1375,36.0,198.95999999999992,32.0,21596.86,0
1376,159.0,1173.999999999999,149.0,33258.600000000006,1
1377,118.0,877.5800000000002,15.0,10242.8,0
1378,91.0,582.01,55.0,16614.04,0
1379,136.0,965.7800000000002,0.0,31992.10000000001,1
1380,82.0,569.1300000000002,24.0,18749.93,0
1381,52.0,388.37000000000006,46.0,20741.65999999999,0
1382,68.0,513.6600000000001,39.0,21590.91,0
1383,91.0,599.4899999999997,40.0,28356.320000000003,1
1384,119.0,781.8799999999999,60.0,5950.320000000001,1
1385,58.0,410.1800000000001,97.0,12172.35,0
1386,57.0,317.27000000000004,27.0,13716.000000000004,0
1387,73.0,587.4700000000003,1.0,15566.759999999998,1
1388,127.0,862.8799999999998,0.0,22264.42,0
1389,53.0,374.43,31.0,15505.15,0
1390,35.0,303.7500000000001,36.0,11617.070000000002,0
1391,47.0,263.42,36.0,19898.12999999999,0
1392,48.0,392.04,0.0,19122.13,0
1393,66.0,443.83,0.0,17672.29,0
1394,38.0,277.93999999999994,0.0,17402.540000000005,1
1395,39.0,247.54999999999995,50.0,15333.739999999998,0
1396,69.0,478.3400000000001,25.0,23367.119999999995,0
1397,112.0,783.6199999999997,82.0,33067.63999999999,1
1398,85.0,616.14,0.0,22679.250000000004,1
1399,61.0,395.33,146.0,15215.51,1
1400,33.0,238.7,24.0,9308.63,1
1401,52.0,371.8599999999999,84.0,9536.33,1
1402,69.0,528.67,47.0,22323.98,0
1403,94.0,588.73,27.0,32679.809999999998,1
1404,54.0,409.79,49.0,13211.820000000002,0
1405,122.0,818.1300000000001,67.0,19921.109999999997,0
1406,46.0,256.85,68.0,14600.31,0
1407,12.0,53.14,28.0,11795.89,0
1408,41.0,284.87,73.0,16613.09,0
1409,68.0,495.55000000000007,101.0,15385.73,0
1410,138.0,933.8599999999998,223.0,22499.79,1
1411,87.0,644.1300000000001,80.0,16562.989999999998,0
1412,36.0,267.30000000000007,17.0,21595.680000000004,0
1413,80.0,588.9799999999998,2.0,21673.459999999995,0
1414,55.0,348.02000000000004,46.0,16121.99,0
1415,64.0,454.63,126.0,17103.589999999997,1
1416,146.0,1074.6699999999996,120.0,39893.03,1
1417,86.0,591.06,73.0,11309.140000000005,0
1418,105.0,724.57,158.0,39930.070000000014,1
1419,62.0,378.0600000000001,2.0,8305.090000000004,0
1420,64.0,436.18,0.0,21915.39,0
1421,66.0,373.88999999999993,68.0,14103.140000000005,0
1422,62.0,452.8899999999999,66.0,20815.169999999995,0
1423,70.0,453.96,52.0,17087.020000000004,0
1424,65.0,489.11000000000007,18.0,10739.04,0
1425,91.0,587.5799999999997,27.0,19701.36,0
1426,73.0,603.09,19.0,9988.180000000002,1
1427,46.0,270.06000000000006,1.0,9121.7,0
1428,89.0,648.8300000000002,27.0,20315.4,0
1429,70.0,544.78,65.0,10547.9,0
1430,177.0,1228.53,0.0,26231.199999999997,1
1431,26.0,172.86999999999998,16.0,6431.259999999999,0
1432,0.0,0.0,14.0,21673.83,1
1433,72.0,502.7399999999999,48.0,19178.13000000001,0
1434,64.0,492.1300000000001,75.0,16668.880000000005,0
1435,21.0,130.18,5.0,9080.990000000002,0
1436,64.0,423.95,44.0,7826.030000000001,0
1437,27.0,170.58,23.0,21798.61,0
1438,28.0,151.92000000000002,108.0,20411.22,1
1439,87.0,635.3200000000003,30.0,20478.76,1
1440,81.0,658.4899999999997,45.0,14999.440000000002,0
1441,87.0,637.2600000000001,81.0,12511.370000000004,0
1442,67.0,502.94000000000005,37.0,17033.1,1
1443,69.0,361.0700000000001,58.0,14138.490000000003,0
1444,54.0,409.1100000000001,43.0,17989.16999999999,0
1445,11.0,63.65,25.0,13013.33,0
1446,41.0,302.61,20.0,15925.369999999995,0
1447,88.0,740.6799999999998,0.0,25803.709999999992,1
1448,17.0,121.60999999999996,48.0,28895.090000000004,1
1449,89.0,579.1700000000001,17.0,20299.7,0
1450,31.0,219.84,8.0,9502.520000000002,0
1451,27.0,177.40999999999997,16.0,18660.34,0
1452,82.0,510.85,0.0,20154.23,1
1453,50.0,330.17,45.0,12733.870000000004,0
1454,34.0,228.07,24.0,28652.05999999999,1
1455,2.0,16.29,2.0,1160.41,0
1456,60.0,370.47,27.0,15877.8,0
1457,4.0,28.59,3.0,2743.76,0
1458,37.0,256.66,35.0,8645.57,0
1459,31.0,176.0,48.0,25040.630000000005,0
1460,57.0,347.29000000000013,4.0,32740.5,0
1461,75.0,489.4700000000001,7.0,20478.94,1
1462,87.0,697.2299999999999,0.0,8335.7,0
1463,71.0,452.1499999999999,39.0,16057.570000000002,0
1464,77.0,530.0699999999999,69.0,12697.45,0
1465,96.0,687.6699999999997,111.0,17419.050000000003,0
1466,21.0,188.44000000000003,9.0,7414.170000000002,0
1467,18.0,131.10000000000002,9.0,3198.96,1
1468,95.0,636.5199999999998,6.0,15190.740000000003,0
1469,70.0,468.61,28.0,22586.680000000004,0
1470,73.0,490.8900000000001,13.0,18708.869999999995,0
1471,78.0,603.91,64.0,18962.499999999996,0
1472,36.0,267.58,13.0,12737.080000000004,0
1473,66.0,462.5799999999999,100.0,11846.31,1
1474,78.0,514.3699999999998,42.0,16543.090000000004,1
1475,34.0,217.52,23.0,14040.660000000003,0
1476,63.0,377.43,0.0,16663.48,0
1477,69.0,536.6300000000001,47.0,15988.409999999998,0
1478,108.0,728.6800000000002,4.0,14340.84,1
1479,70.0,497.55,66.0,24918.489999999994,0
1480,91.0,598.6400000000001,33.0,28524.789999999997,1
1481,115.0,795.3900000000002,94.0,11356.899999999998,1
1482,62.0,437.35,15.0,14804.65,0
1483,106.0,781.3699999999999,26.0,37962.30999999999,1
1484,101.0,670.0799999999998,5.0,12880.08,1
1485,2.0,1.99,0.0,616.65,1
1486,93.0,639.0699999999999,29.0,26770.619999999995,1
1487,14.0,100.79,29.0,5185.200000000001,0
1488,130.0,925.5800000000004,53.0,2335.64,1
1489,79.0,517.9499999999999,1.0,26517.44,1
1490,53.0,307.9200000000001,13.0,18666.460000000006,0
1491,37.0,211.52999999999997,11.0,14912.460000000005,0
1492,0.0,0.0,30.0,10703.39,1
1493,45.0,296.26,75.0,13121.850000000002,0
1494,131.0,976.3499999999998,104.0,27163.130000000005,1
1495,59.0,357.95,43.0,21587.770000000004,0
1496,45.0,304.3900000000001,43.0,16034.409999999996,0
1497,80.0,605.9299999999998,86.0,21107.110000000008,0
1498,88.0,523.7800000000001,41.0,23530.120000000006,0
1499,67.0,500.67,23.0,8799.480000000001,0
1500,108.0,820.0700000000003,83.0,14768.14,1
1501,45.0,358.4499999999999,55.0,12715.68,0
1502,81.0,535.3499999999999,48.0,17844.660000000003,0
1503,102.0,795.71,101.0,8971.349999999999,1
1504,66.0,430.35,24.0,19005.98,0
1505,80.0,545.1900000000003,26.0,14845.81,0
1506,33.0,241.75,9.0,23708.499999999985,0
1507,100.0,769.4499999999998,0.0,7718.19,1
1508,82.0,560.5099999999998,20.0,9619.530000000002,1
1509,59.0,422.12,0.0,18429.42,0
1510,41.0,342.97,55.0,16567.859999999997,0
1511,64.0,475.6800000000002,20.0,8540.269999999999,0
1512,34.0,171.82000000000002,48.0,20825.96999999999,0
1513,25.0,186.89,4.0,26911.199999999997,0
1514,46.0,300.17,100.0,13432.78,1
1515,56.0,411.46,97.0,15393.909999999998,0
1516,32.0,238.18,35.0,13460.579999999998,0
1517,34.0,225.78,197.0,42144.5,1
1518,56.0,469.4899999999999,145.0,15877.649999999998,1
1519,108.0,729.07,55.0,16094.82,0
1520,98.0,657.0099999999998,70.0,13309.900000000003,0
1521,2.0,9.9,3.0,738.13,0
1522,53.0,459.4299999999999,78.0,21131.380000000005,0
1523,74.0,540.8099999999998,17.0,20075.649999999998,0
1524,101.0,731.07,125.0,20223.02,0
1525,117.0,779.5,0.0,11308.65,1
1526,61.0,424.30000000000007,65.0,34888.18,1
1527,3.0,7.87,1.0,1844.5,0
1528,64.0,462.3200000000001,90.0,31239.77999999998,0
1529,86.0,632.1599999999999,47.0,18910.07999999999,0
1530,27.0,142.23000000000002,48.0,19480.660000000007,0
1531,100.0,693.2099999999999,49.0,5451.259999999999,1
1532,34.0,175.74,82.0,18467.000000000007,0
1533,49.0,349.09000000000003,60.0,26380.750000000004,1
1534,87.0,578.57,22.0,26271.47,1
1535,49.0,255.32,0.0,8413.880000000001,0
1536,52.0,346.54999999999995,19.0,16459.109999999997,0
1537,156.0,1302.89,105.0,42320.88999999999,1
1538,70.0,489.7,13.0,10671.53,0
1539,116.0,760.0399999999997,10.0,17720.899999999994,1
1540,114.0,887.0799999999998,112.0,22415.92,1
1541,61.0,395.60000000000014,51.0,16001.359999999995,0
1542,69.0,522.1600000000001,9.0,15834.770000000004,0
1543,48.0,313.96,37.0,17915.920000000002,0
1544,70.0,539.8099999999997,50.0,10467.39,0
1545,62.0,371.18,7.0,18076.460000000003,0
1546,93.0,582.2500000000001,58.0,18997.74,0
1547,89.0,716.92,22.0,29139.66,1
1548,80.0,555.04,28.0,28083.579999999994,0
1549,81.0,627.3399999999997,56.0,17266.0,0
1550,50.0,290.87,14.0,18472.84,0
1551,37.0,266.33000000000004,62.0,22924.34,0
1552,104.0,739.2800000000002,55.0,21940.11,1
1553,54.0,389.88,19.0,14525.259999999998,0
1554,88.0,573.4599999999999,54.0,8714.690000000002,0
1555,117.0,862.3399999999999,0.0,7929.83,1
1556,58.0,370.03,29.0,33526.689999999995,1
1557,163.0,1139.13,75.0,11325.960000000005,1
1558,21.0,147.36,10.0,16061.740000000002,0
1559,77.0,526.03,137.0,20517.57,1
1560,110.0,734.4999999999999,12.0,16779.36,0
1561,72.0,520.2099999999999,39.0,14184.420000000004,0
1562,68.0,431.39,0.0,14301.29,0
1563,35.0,245.54999999999995,55.0,28224.160000000003,1
1564,13.0,106.03,16.0,37328.45,1
1565,42.0,333.23,29.0,23974.090000000007,0
1566,73.0,503.82,10.0,21462.199999999997,0
1567,102.0,714.8199999999999,34.0,18341.56,0
1568,63.0,384.99,66.0,18007.589999999997,0
1569,28.0,163.17000000000002,7.0,13371.919999999998,0
1570,98.0,723.1200000000005,10.0,14688.44,0
1571,40.0,238.61999999999992,16.0,24437.02,0
1572,164.0,1192.74,58.0,27231.160000000003,1
1573,45.0,266.2,90.0,32625.390000000003,1
1574,128.0,804.9699999999999,84.0,20562.17,1
1575,40.0,225.89,12.0,13581.940000000004,0
1576,51.0,376.6699999999999,41.0,21993.500000000007,0
1577,32.0,266.95,0.0,23336.54,0
1578,106.0,625.2499999999998,67.0,8309.980000000001,0
1579,61.0,420.23,26.0,11597.570000000003,0
1580,85.0,516.75,56.0,22696.96,0
1581,72.0,517.9799999999999,38.0,19891.31,0
1582,46.0,322.2300000000001,26.0,20424.799999999992,0
1583,102.0,740.2800000000002,19.0,17864.12,0
1584,5.0,34.58,7.0,10305.719999999998,0
1585,88.0,598.92,3.0,17715.02000000001,0
1586,44.0,300.89,66.0,11859.240000000002,0
1587,61.0,410.1900000000001,30.0,14214.92,0
1588,76.0,502.55000000000007,0.0,7598.25,1
1589,64.0,431.9499999999999,24.0,28294.619999999988,0
1590,65.0,453.7799999999998,31.0,18811.61,0
1591,69.0,470.12,6.0,11919.35,1
1592,67.0,452.9500000000001,62.0,17171.160000000003,0
1593,41.0,276.9699999999999,1.0,8228.280000000002,0
1594,8.0,53.08,34.0,10879.860000000002,0
1595,148.0,1115.6400000000003,41.0,25465.400000000005,1
1596,83.0,645.9399999999999,25.0,16673.980000000003,0
1597,77.0,550.3100000000001,0.0,23130.570000000003,1
1598,62.0,466.5999999999999,0.0,17353.480000000003,0
1599,43.0,223.90000000000003,12.0,23090.88,0
1600,102.0,654.9200000000001,40.0,18362.08,0
1601,106.0,796.4099999999995,1.0,9969.67,1
1602,34.0,205.2,0.0,28731.359999999997,1
1603,74.0,523.1899999999998,21.0,16804.320000000007,0
1604,67.0,482.8799999999999,60.0,22854.119999999988,0
1605,89.0,548.4299999999998,6.0,25307.07,1
1606,19.0,128.66,12.0,2859.7,0
1607,111.0,899.74,0.0,26866.61,0
1608,56.0,454.16000000000014,60.0,11953.020000000004,0
1609,43.0,245.32,143.0,20954.480000000003,1
1610,56.0,432.43,25.0,13947.46,0
1611,53.0,329.85,144.0,38309.87000000001,1
1612,73.0,477.26,53.0,18583.85,0
1613,64.0,486.0099999999999,57.0,20636.189999999995,0
1614,46.0,334.2900000000001,4.0,15691.640000000005,0
1615,91.0,686.38,62.0,20499.92,0
1616,118.0,799.3999999999999,0.0,12828.73,1
1617,104.0,738.5999999999997,0.0,15234.68,0
1618,85.0,562.4500000000002,0.0,19633.109999999997,0
1619,99.0,715.0100000000001,0.0,12532.410000000002,0
1620,62.0,423.82,16.0,8378.35,0
1621,66.0,463.1099999999999,0.0,34912.319999999985,0
1622,48.0,341.79999999999995,53.0,5910.349999999999,1
1623,42.0,277.24999999999994,49.0,15483.110000000002,0
1624,67.0,418.25,4.0,5134.01,0
1625,30.0,247.69,0.0,16263.38,0
1626,80.0,538.3899999999999,51.0,21691.459999999995,0
1627,26.0,193.78,14.0,13946.360000000004,0
1628,88.0,608.2000000000003,22.0,15521.15,0
1629,28.0,222.21,30.0,22986.299999999992,0
1630,21.0,112.98000000000002,115.0,24994.410000000003,1
1631,88.0,697.53,48.0,21408.38,0
1632,33.0,204.03,86.0,15724.48,0
1633,0.0,0.0,17.0,12905.410000000002,1
1634,81.0,532.33,61.0,7653.430000000001,1
1635,25.0,127.62,12.0,21932.650000000005,0
1636,63.0,490.5200000000001,38.0,17260.020000000004,0
1637,72.0,606.0600000000002,5.0,18602.93999999999,1
1638,152.0,1067.2399999999998,17.0,1151.08,1
1639,52.0,412.4799999999999,0.0,15100.16,0
1640,68.0,523.56,14.0,18910.660000000003,0
1641,121.0,765.6099999999999,53.0,21445.050000000003,1
1642,153.0,1154.5300000000002,45.0,29316.54,1
1643,13.0,81.38,10.0,5024.19,1
1644,82.0,692.2499999999999,38.0,21644.14,0
1645,123.0,730.24,34.0,13512.550000000005,0
1646,92.0,596.7199999999998,62.0,21558.02,0
1647,91.0,563.3999999999999,60.0,11109.030000000002,0
1648,63.0,385.0899999999999,18.0,14518.030000000002,0
1649,111.0,814.2900000000002,112.0,21169.96,1
1650,65.0,456.9599999999999,0.0,41613.580000000016,1
1651,96.0,612.2600000000001,0.0,17911.890000000003,0
1652,109.0,699.5,0.0,40736.65,1
1653,70.0,519.97,31.0,19455.13999999999,0
1654,93.0,620.0300000000002,32.0,18175.55,0
1655,87.0,500.78000000000014,63.0,26115.189999999995,0
1656,7.0,64.53,10.0,1455.5099999999998,0
1657,93.0,603.0400000000002,39.0,26523.98,1
1658,41.0,330.7500000000001,0.0,27573.83,1
1659,58.0,402.0999999999999,0.0,22313.53,0
1660,32.0,187.52,47.0,19373.91,0
1661,40.0,310.79,52.0,25011.090000000004,1
1662,6.0,42.99,9.0,12782.92,0
1663,51.0,426.24,112.0,5661.23,0
